Time,Load in lbs,Left right Center of pressure in cm
20.66097172,201.1492778,0.047062673
20.6619904,201.1618542,0.047070915
20.66299219,201.1738955,0.047079121
20.6639926,201.1855265,0.047086773
20.66499348,201.196754,0.047094477
20.66599215,201.2077642,0.047101841
20.66699003,201.2186458,0.047108497
20.66799041,201.2292661,0.047114693
20.66898914,201.2397792,0.047120864
20.66999023,201.2498954,0.047127205
20.67098587,201.2595661,0.047133169
20.67198818,201.268954,0.047139145
20.67298568,201.278091,0.047145147
20.67398486,201.2870628,0.047150876
20.67498494,201.2956017,0.047156173
20.67598511,201.3037444,0.047161565
20.67698394,201.3115762,0.047166861
20.67798292,201.3189902,0.047171977
20.67898286,201.3260344,0.047176636
20.67998161,201.3328914,0.047181392
20.68098447,201.339559,0.047186199
20.68198265,201.3462116,0.047190418
20.68298211,201.3527348,0.047194371
20.68398004,201.359116,0.047198463
20.684981,201.3652845,0.047202977
20.68598275,201.371198,0.047207857
20.68698014,201.3768796,0.047212604
20.68798093,201.3823264,0.047217058
20.68897943,201.3876057,0.047221283
20.68997337,201.3928406,0.047225158
20.69097929,201.3980942,0.047228456
20.69197147,201.4035193,0.047231306
20.69298081,201.4088923,0.047234153
20.69399499,201.4141682,0.047236568
20.6949943,201.4193138,0.047238661
20.69599403,201.4245712,0.047240288
20.69699341,201.429685,0.047241577
20.69799409,201.4345719,0.047242721
20.69899242,201.439258,0.04724347
20.69999282,201.4436941,0.047243755
20.70099122,201.4479246,0.047243711
20.701991,201.4518719,0.047243436
20.70298637,201.4555219,0.047242477
20.70398766,201.4588045,0.04724109
20.70498636,201.4619546,0.047239184
20.70598603,201.4650792,0.047236255
20.7069853,201.4680691,0.047232877
20.70798442,201.4710215,0.047228989
20.70898401,201.4737382,0.047224832
20.70998356,201.4761284,0.047220384
20.71098438,201.4782796,0.047215463
20.71198202,201.4800095,0.047210118
20.71298356,201.4814311,0.047204488
20.7139845,201.4824993,0.047198337
20.71498511,201.4831555,0.047191952
20.71598246,201.4835267,0.047185162
20.71698293,201.4837809,0.047177986
20.7179817,201.4837834,0.047170614
20.71898093,201.4834132,0.047162841
20.71997948,201.4827475,0.047154699
20.72098153,201.4817929,0.047146695
20.72198237,201.4806027,0.047138675
20.72299717,201.4791156,0.04713091
20.72398044,201.4772761,0.047123055
20.72499437,201.4751201,0.047115214
20.72599486,201.4725916,0.047107044
20.72697318,201.4697156,0.047098934
20.72797309,201.4664168,0.04709129
20.72897226,201.4625653,0.047083535
20.72999139,201.4584594,0.047075544
20.73097017,201.4539222,0.047067624
20.73198889,201.4490769,0.047059783
20.73298944,201.4438241,0.047052488
20.73398955,201.4382733,0.047045142
20.73499101,201.4324214,0.047038551
20.73599094,201.4259484,0.047032945
20.73698886,201.4190267,0.047027624
20.73798801,201.4116637,0.047022127
20.73898656,201.404066,0.047016786
20.73998649,201.3962326,0.047011614
20.74098532,201.3879242,0.047006585
20.74198521,201.3792386,0.047001583
20.74298564,201.3701609,0.046996763
20.74398471,201.3608023,0.046992399
20.74498349,201.3511919,0.04698796
20.74598328,201.3411911,0.046983877
20.74698364,201.3310387,0.04698034
20.74798206,201.3208376,0.04697708
20.74898235,201.3103478,0.046973925
20.74998215,201.2997846,0.04697086
20.75098117,201.2888687,0.046967892
20.75198085,201.2777915,0.046965198
20.75298589,201.2664133,0.046962567
20.75398387,201.2547802,0.046959821
20.75498421,201.2432714,0.046957315
20.75598349,201.2318502,0.046954885
20.7569794,201.2204634,0.046952175
20.75797521,201.2090888,0.046949428
20.75898049,201.1977887,0.046946902
20.75998104,201.1863542,0.046944375
20.76097255,201.1750273,0.046941415
20.7619963,201.1635266,0.046938443
20.76299344,201.1521162,0.046935625
20.76397454,201.1407656,0.04693276
20.76499506,201.129629,0.04692947
20.76599233,201.1185371,0.046925553
20.76699201,201.1076699,0.046921938
20.76799017,201.0971049,0.04691822
20.76899024,201.0867366,0.046913927
20.76998898,201.0764947,0.046909764
20.77098921,201.0664561,0.046905382
20.7719878,201.0566041,0.046900682
20.7729885,201.0468669,0.046895504
20.77399052,201.0373455,0.046889933
20.77498842,201.0281232,0.046884302
20.77599022,201.0192752,0.046878392
20.77698878,201.0107061,0.046871851
20.77798735,201.0024396,0.046865147
20.77898647,200.9943747,0.046858195
20.77998397,200.9867833,0.04685079
20.78098506,200.9795278,0.046842556
20.78198536,200.9724179,0.046833946
20.78298328,200.9657604,0.0468253
20.78398193,200.9593883,0.046816608
20.78497361,200.9534007,0.046807903
20.78598373,200.9477047,0.04679902
20.78698274,200.94196,0.046789744
20.78798126,200.9364591,0.046779977
20.78898167,200.9313341,0.046769678
20.78997989,200.926662,0.046759129
20.79097923,200.9223164,0.046748271
20.79198175,200.9185304,0.046737107
20.79299824,200.9152975,0.046725583
20.79398044,200.9126014,0.046713914
20.79497505,200.91021,0.0467021
20.79597481,200.9080654,0.046690116
20.79699362,200.9062966,0.046677368
20.79799255,200.9049805,0.046664535
20.79899832,200.9040775,0.046651919
20.79999373,200.9034066,0.046639241
20.80099009,200.9029496,0.04662644
20.80199003,200.9028294,0.046613554
20.80298958,200.9028805,0.046600849
20.80398701,200.9031994,0.046587403
20.80498864,200.9036047,0.046573911
20.80598735,200.9043306,0.04656062
20.80698795,200.9054151,0.046546792
20.8079841,200.9069292,0.046532406
20.80898537,200.9087782,0.046518157
20.8099859,200.9107785,0.046503885
20.81098601,200.9130463,0.046489946
20.81198391,200.9153853,0.046475954
20.81300671,200.9177426,0.046461442
20.81398488,200.9201102,0.046447185
20.81498338,200.9225831,0.046433113
20.81598401,200.924992,0.046418857
20.81698414,200.9272755,0.046404667
20.81798281,200.9296842,0.046390515
20.81898277,200.9321329,0.046376663
20.81998286,200.9345369,0.046363011
20.82098439,200.9369011,0.046349375
20.82198409,200.9393753,0.046336301
20.82300852,200.9419862,0.046323612
20.82397905,200.9446588,0.046310905
20.82497531,200.9474986,0.046298536
20.82597943,200.9505088,0.046286458
20.82697503,200.953614,0.046274753
20.82799456,200.9565056,0.046263037
20.82898017,200.9590172,0.046251653
20.82997483,200.9615412,0.046241373
20.8309728,200.9641361,0.046231124
20.83197232,200.9665087,0.046220934
20.83300235,200.9690056,0.046210991
20.8339923,200.9714103,0.046201892
20.8349934,200.9738192,0.046193583
20.83599179,200.9761564,0.04618563
20.83699172,200.9783894,0.046177854
20.83800159,200.9804693,0.046170842
20.8389921,200.982662,0.046163911
20.83999022,200.984876,0.046156872
20.84098831,200.9869775,0.046150277
20.84198805,200.9891387,0.046144072
20.84299087,200.991273,0.04613842
20.84398611,200.9932697,0.046133117
20.84498536,200.9950972,0.046127888
20.84598627,200.9966786,0.046123034
20.84698816,200.9979262,0.046118754
20.84798628,200.9991107,0.046114725
20.8489835,201.0001032,0.04611106
20.84998389,201.0007741,0.046108064
20.85098366,201.0012691,0.046105122
20.85198218,201.0013376,0.046102251
20.85298423,201.0008253,0.046099494
20.85398108,201.0000182,0.046097424
20.85497929,200.9988932,0.046095113
20.85598322,200.9973257,0.046092783
20.85698215,200.9953556,0.04609099
20.85799258,200.9932803,0.046089443
20.85898174,200.9907958,0.046088197
20.85998099,200.9880956,0.046087149
20.86097948,200.9849431,0.046086132
20.86197526,200.9814655,0.046085366
20.86297859,200.9775262,0.046084462
20.86397351,200.9732215,0.046083607
20.86499365,200.9687062,0.04608288
20.86599523,200.9638513,0.046082651
20.86699317,200.9584999,0.046082227
20.86799121,200.9527341,0.046082315
20.86899078,200.9466368,0.046082643
20.86997108,200.9402627,0.046083229
20.87099215,200.9335086,0.046083831
20.87198726,200.9263801,0.04608442
20.87298926,200.9191748,0.046085108
20.87399495,200.9118002,0.046085889
20.87499045,200.9040827,0.046087227
20.87598918,200.8961601,0.046088618
20.87698768,200.8880437,0.046090298
20.87798691,200.8795043,0.0460921
20.87898549,200.8707184,0.046093819
20.879986,200.861679,0.046095845
20.88098605,200.8524687,0.046098274
20.88198661,200.8429015,0.046101021
20.88298459,200.8331562,0.046104088
20.88398335,200.8233252,0.046107562
20.88498255,200.8134966,0.046111091
20.88598222,200.8035285,0.046114555
20.88698087,200.7931451,0.046118379
20.88798002,200.7827601,0.046122294
20.88897901,200.7725302,0.046127011
20.88998264,200.7623245,0.046131774
20.89098045,200.7520662,0.046136689
20.89198082,200.7420761,0.046141523
20.89298057,200.732322,0.046146743
20.89397994,200.7227046,0.046151969
20.89497842,200.7130894,0.04615751
20.89597434,200.7035608,0.046163561
20.89697307,200.6942683,0.046170083
20.89797331,200.6850965,0.04617713
20.89897242,200.675995,0.046184153
20.89997201,200.6670974,0.046191718
20.9009934,200.6584968,0.04619951
20.90199251,200.6501858,0.046207236
20.90299446,200.6420394,0.046215066
20.90399295,200.6342779,0.046222995
20.90499195,200.6269789,0.046231351
20.90599196,200.6198639,0.046239816
20.9069903,200.6130873,0.046247942
20.90799176,200.6069048,0.046256348
20.90899063,200.6009863,0.046264901
20.90998938,200.5954556,0.046273214
20.91098701,200.5901586,0.046281469
20.9119865,200.5849455,0.046289597
20.91298678,200.5801349,0.046297835
20.91398639,200.5756524,0.046305879
20.91498713,200.571411,0.046313255
20.91598438,200.5676287,0.046320561
20.91698322,200.5642737,0.046327993
20.91798354,200.5614618,0.046335303
20.91898271,200.5591249,0.046342748
20.91998252,200.5573493,0.046350504
20.920981,200.5561006,0.046358744
20.92198804,200.5554742,0.046366602
20.92298241,200.5553495,0.046374429
20.92397822,200.555966,0.046382016
20.92498127,200.5572434,0.046389456
20.92597911,200.5591298,0.046396702
20.92697275,200.5615064,0.046403836
20.92797354,200.5645698,0.046410804
20.92897883,200.5682182,0.046417734
20.92997547,200.57233,0.046424873
20.93097342,200.5770151,0.046432302
20.93197404,200.58231,0.046439567
20.93297332,200.5881963,0.046447011
20.9339744,200.5946911,0.046455223
20.93497169,200.601719,0.046463236
20.93597173,200.6094266,0.046471233
20.93696985,200.6176467,0.046479001
20.93799435,200.6264614,0.046486599
20.9389911,200.635673,0.046493863
20.93998953,200.6454295,0.046501273
20.94098842,200.6558677,0.046508576
20.94198967,200.6669918,0.046515908
20.94298774,200.6786145,0.046522946
20.94398877,200.6907572,0.046529974
20.94498687,200.7032016,0.046536857
20.94598757,200.7159219,0.046543891
20.94698742,200.7288985,0.04655104
20.94798625,200.7421037,0.046558405
20.94899039,200.7558209,0.046565615
20.94998658,200.7698674,0.046572949
20.9509855,200.7841349,0.046580474
20.95198553,200.7987563,0.046587941
20.95298369,200.813507,0.046595456
20.95398039,200.8283801,0.046602547
20.95498142,200.843475,0.046609611
20.9559822,200.8587412,0.046616725
20.95698076,200.874065,0.046623975
20.95797917,200.889651,0.046631359
20.9589754,200.905388,0.046638871
20.95997504,200.9211998,0.046646161
20.96097356,200.9367544,0.046653748
20.96197921,200.9521343,0.046660984
20.96297418,200.9674731,0.046668728
20.96398041,200.9827238,0.046676472
20.96498034,200.9979629,0.046683718
20.96598135,201.01315,0.046691125
20.96697506,201.0282831,0.046698343
20.96797433,201.0434592,0.046705093
20.96897893,201.0586942,0.046711584
20.96997478,201.0736397,0.046718288
20.97099449,201.0885967,0.046724874
20.97197195,201.1036858,0.046731343
20.97297246,201.1186994,0.046738134
20.97399253,201.1335679,0.046744822
20.97499269,201.1485644,0.046751512
20.9759943,201.1634046,0.046758013
20.97698973,201.178212,0.046764041
20.97798915,201.1927384,0.046769591
20.97898829,201.2070345,0.046774577
20.97998738,201.2211839,0.046779339
20.98098967,201.2354576,0.046784057
20.98198952,201.2495714,0.046788878
20.98298882,201.2636995,0.046793891
20.98398531,201.2777573,0.046798672
20.98498467,201.2917287,0.046803617
20.98598413,201.3056774,0.046808503
20.98698427,201.3192036,0.046813297
20.98798285,201.3328025,0.046817699
20.98898301,201.3461171,0.046822107
20.98998244,201.3594645,0.046825884
20.99098299,201.3728608,0.046829004
20.991982,201.3863117,0.046831524
20.99298277,201.3999388,0.046833954
20.99398489,201.4135192,0.046836492
20.99498446,201.4270307,0.04683938
20.99598303,201.44035,0.046842497
20.99698065,201.4536852,0.046845352
20.99798251,201.4667781,0.046847999
20.99898105,201.4796148,0.046851007
20.99997948,201.4921962,0.046854136
21.00099847,201.5044845,0.046856837
21.00198249,201.5166406,0.046859231
21.00298184,201.5287938,0.046861117
21.00399278,201.540902,0.046862861
21.00499117,201.5530363,0.046864383
21.00599066,201.5653702,0.046865954
21.0069906,201.5778853,0.046867638
21.00797089,201.5904776,0.046869582
21.00897018,201.6031831,0.046871163
21.00999101,201.6157843,0.046872571
21.01098867,201.6281906,0.04687461
21.01198958,201.6402951,0.046876194
21.01298752,201.6520919,0.046878117
21.01399099,201.6635812,0.046879874
21.01499609,201.6748397,0.046881464
21.01598988,201.6861812,0.046882992
21.01698913,201.6974474,0.046884384
21.01798805,201.7087096,0.046885698
21.01898569,201.7200628,0.046886854
21.01998716,201.7312477,0.046888114
21.02098585,201.7423191,0.04688957
21.02198529,201.7530885,0.046891599
21.02298537,201.7636106,0.046893902
21.02398877,201.7737554,0.046896407
21.02498313,201.7836833,0.046898633
21.02598316,201.7931765,0.046900832
21.02698206,201.8023749,0.046902674
21.02798002,201.8109629,0.046904393
21.02897482,201.8191667,0.046906248
21.02997942,201.8270414,0.046907863
21.0309743,201.8345936,0.046909561
21.03197357,201.8420189,0.046911156
21.03297532,201.8490103,0.046913006
21.03398032,201.8554598,0.046915215
21.03497384,201.861377,0.046917703
21.03597873,201.8667184,0.046920426
21.03697874,201.871551,0.046923493
21.03797513,201.8757598,0.046926409
21.03897373,201.8793432,0.046929253
21.03997322,201.8823463,0.046931888
21.04099457,201.8850197,0.046934638
21.04199326,201.8871705,0.046936926
21.04299146,201.8889593,0.046938895
21.04398803,201.8903248,0.046941297
21.04499105,201.8911822,0.046943729
21.04599204,201.8915912,0.046946353
21.04698814,201.8915363,0.046949065
21.04798824,201.8909081,0.046952523
21.0489883,201.8900271,0.046956123
21.04998855,201.8885562,0.046960043
21.05098992,201.8865723,0.046963903
21.05198683,201.8840577,0.046967443
21.05298576,201.8810736,0.046970938
21.05398726,201.877674,0.046974333
21.05498638,201.8740768,0.046977729
21.05598568,201.8703262,0.046981559
21.05698481,201.8664408,0.046985787
21.05798432,201.8624312,0.046989875
21.05898395,201.8582193,0.046993956
21.05998393,201.8537797,0.046998421
21.06098328,201.8487806,0.047003175
21.06198167,201.8432995,0.047008374
21.0629808,201.8373849,0.04701376
21.06398069,201.83116,0.047019436
21.06497983,201.8247131,0.047025118
21.06597548,201.8181306,0.047030553
21.06697462,201.8114501,0.047035832
21.06798015,201.8046676,0.047040765
21.068979,201.7979878,0.047045711
21.06997921,201.7912427,0.047050953
21.07097969,201.7846197,0.047056517
21.0719795,201.777961,0.047062561
21.07299465,201.7711383,0.047069115
21.07400004,201.764333,0.047075667
21.07499419,201.7574975,0.047082264
21.07599337,201.7505523,0.04708875
21.07699506,201.7435411,0.047094898
21.07799379,201.7365905,0.047100774
21.07899198,201.7298622,0.04710709
21.07999246,201.7234637,0.047113578
21.08099239,201.7176343,0.047120259
21.08199133,201.7123481,0.047127217
21.0829919,201.7075419,0.047134538
21.08401706,201.7032474,0.047141966
21.0849884,201.6993904,0.047149621
21.08598684,201.6958435,0.047157521
21.08698693,201.6923258,0.047165986
21.08798645,201.6892198,0.047174375
21.088986,201.6864539,0.047182958
21.08998456,201.6841986,0.047191445
21.09098406,201.6824896,0.047199889
21.0919834,201.6815397,0.047208575
21.09298332,201.6813101,0.047217191
21.09401323,201.6817209,0.047225675
21.09498287,201.6826136,0.047233974
21.09598256,201.6837978,0.047242707
21.09698214,201.685383,0.047251828
21.09798408,201.6875478,0.0472609
21.09900307,201.6898515,0.047269847
21.09998488,201.6924061,0.047278798
21.10098393,201.6950501,0.047287822
21.10198199,201.6978816,0.047296729
21.10298215,201.7009009,0.047305618
21.10398814,201.7042698,0.047314695
21.10497326,201.7081391,0.047323403
21.10597226,201.7125694,0.047331875
21.10697151,201.7176127,0.047340361
